json_path,file_name,image_id,bbox_idx,label_name,item_seq,drug_shape,img_w,img_h,x,y,w,h,area,rel_area,aspect,neg_coord,nonpos_wh,oob,nan_inf
data\train_annotations\K-003483-025367-027733-029667_json\K-025367\K-003483-025367-027733-029667_0_2_0_2_70_000_200.json,K-003483-025367-027733-029667_0_2_0_2_70_000_200.png,1307,0,자누메트정 50/850mg,200901817,타원형,976,1280,472,822,485,406,196910,0.15761878842213115,1.1945812807881773,False,False,False,False
data\train_annotations\K-003483-025367-027733-029667_json\K-025367\K-003483-025367-027733-029667_0_2_0_2_75_000_200.json,K-003483-025367-027733-029667_0_2_0_2_75_000_200.png,1306,0,자누메트정 50/850mg,200901817,타원형,976,1280,45,25,457,389,177773,0.1423003650102459,1.1748071979434447,False,False,False,False
data\train_annotations\K-003483-025367-027733-029667_json\K-025367\K-003483-025367-027733-029667_0_2_0_2_90_000_200.json,K-003483-025367-027733-029667_0_2_0_2_90_000_200.png,1308,0,자누메트정 50/850mg,200901817,타원형,976,1280,55,33,474,394,186756,0.1494909067622951,1.2030456852791878,False,False,False,False
data\train_annotations\K-003483-025367-027733-029667_json\K-027733\K-003483-025367-027733-029667_0_2_0_2_70_000_200.json,K-003483-025367-027733-029667_0_2_0_2_70_000_200.png,1307,0,트윈스타정 40/5mg,201005081,타원형,976,1280,558,257,302,265,80030,0.06406089907786885,1.139622641509434,False,False,False,False
data\train_annotations\K-003483-025367-027733-029667_json\K-027733\K-003483-025367-027733-029667_0_2_0_2_75_000_200.json,K-003483-025367-027733-029667_0_2_0_2_75_000_200.png,1306,0,트윈스타정 40/5mg,201005081,타원형,976,1280,94,733,320,282,90240,0.07223360655737705,1.1347517730496455,False,False,False,False
data\train_annotations\K-003483-025367-027733-029667_json\K-027733\K-003483-025367-027733-029667_0_2_0_2_90_000_200.json,K-003483-025367-027733-029667_0_2_0_2_90_000_200.png,1308,0,트윈스타정 40/5mg,201005081,타원형,976,1280,132,776,311,277,86147,0.06895731941598361,1.1227436823104693,False,False,False,False
data\train_annotations\K-003483-025367-027733-029667_json\K-029667\K-003483-025367-027733-029667_0_2_0_2_70_000_200.json,K-003483-025367-027733-029667_0_2_0_2_70_000_200.png,1307,0,리바로정 4mg,201205253,원형,976,1280,89,865,233,230,53590,0.04289670850409836,1.0130434782608695,False,False,False,False
data\train_annotations\K-003483-025367-027733-029667_json\K-029667\K-003483-025367-027733-029667_0_2_0_2_75_000_200.json,K-003483-025367-027733-029667_0_2_0_2_75_000_200.png,1306,0,리바로정 4mg,201205253,원형,976,1280,637,176,221,214,47294,0.037857005635245904,1.0327102803738317,False,False,False,False
data\train_annotations\K-003483-025367-027733-029667_json\K-029667\K-003483-025367-027733-029667_0_2_0_2_90_000_200.json,K-003483-025367-027733-029667_0_2_0_2_90_000_200.png,1308,0,리바로정 4mg,201205253,원형,976,1280,665,180,230,212,48760,0.039030481557377046,1.0849056603773586,False,False,False,False
data\train_annotations\K-003483-025367-027733-035206_json\K-003483\K-003483-025367-027733-035206_0_2_0_2_70_000_200.json,K-003483-025367-027733-035206_0_2_0_2_70_000_200.png,376,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,120,307,273,201,54873,0.04392370005122951,1.3582089552238805,False,False,False,False
data\train_annotations\K-003483-025367-027733-035206_json\K-003483\K-003483-025367-027733-035206_0_2_0_2_75_000_200.json,K-003483-025367-027733-035206_0_2_0_2_75_000_200.png,377,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,580,759,275,210,57750,0.046226626536885244,1.3095238095238095,False,False,False,False
data\train_annotations\K-003483-025367-027733-035206_json\K-003483\K-003483-025367-027733-035206_0_2_0_2_90_000_200.json,K-003483-025367-027733-035206_0_2_0_2_90_000_200.png,378,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,610,791,272,211,57392,0.045940061475409834,1.2890995260663507,False,False,False,False
data\train_annotations\K-003483-025367-027733-035206_json\K-025367\K-003483-025367-027733-035206_0_2_0_2_70_000_200.json,K-003483-025367-027733-035206_0_2_0_2_70_000_200.png,376,0,자누메트정 50/850mg,200901817,타원형,976,1280,507,683,450,434,195300,0.15633004610655737,1.0368663594470047,False,False,False,False
data\train_annotations\K-003483-025367-027733-035206_json\K-025367\K-003483-025367-027733-035206_0_2_0_2_75_000_200.json,K-003483-025367-027733-035206_0_2_0_2_75_000_200.png,377,0,자누메트정 50/850mg,200901817,타원형,976,1280,41,129,428,422,180616,0.14457607581967213,1.014218009478673,False,False,False,False
data\train_annotations\K-003483-025367-027733-035206_json\K-025367\K-003483-025367-027733-035206_0_2_0_2_90_000_200.json,K-003483-025367-027733-035206_0_2_0_2_90_000_200.png,378,0,자누메트정 50/850mg,200901817,타원형,976,1280,51,148,449,425,190825,0.15274798283811475,1.056470588235294,False,False,False,False
data\train_annotations\K-003483-025367-027733-035206_json\K-027733\K-003483-025367-027733-035206_0_2_0_2_70_000_200.json,K-003483-025367-027733-035206_0_2_0_2_70_000_200.png,376,0,트윈스타정 40/5mg,201005081,타원형,976,1280,564,261,302,267,80634,0.06454437756147541,1.1310861423220975,False,False,False,False
data\train_annotations\K-003483-025367-027733-035206_json\K-027733\K-003483-025367-027733-035206_0_2_0_2_75_000_200.json,K-003483-025367-027733-035206_0_2_0_2_75_000_200.png,377,0,트윈스타정 40/5mg,201005081,타원형,976,1280,565,119,257,380,97660,0.07817302766393443,0.6763157894736842,False,False,False,False
data\train_annotations\K-003483-025367-027733-035206_json\K-027733\K-003483-025367-027733-035206_0_2_0_2_90_000_200.json,K-003483-025367-027733-035206_0_2_0_2_90_000_200.png,378,0,트윈스타정 40/5mg,201005081,타원형,976,1280,123,766,317,277,87809,0.07028768570696721,1.144404332129964,False,False,False,False
data\train_annotations\K-003483-025367-027733-035206_json\K-035206\K-003483-025367-027733-035206_0_2_0_2_70_000_200.json,K-003483-025367-027733-035206_0_2_0_2_70_000_200.png,376,0,아토젯정 10/40mg,201500365,타원형,976,1280,124,736,273,398,108654,0.08697329661885246,0.6859296482412061,False,False,False,False
data\train_annotations\K-003483-025367-027733-035206_json\K-035206\K-003483-025367-027733-035206_0_2_0_2_75_000_200.json,K-003483-025367-027733-035206_0_2_0_2_75_000_200.png,377,0,아토젯정 10/40mg,201500365,타원형,976,1280,87,726,321,283,90843,0.07271628457991804,1.1342756183745584,False,False,False,False
data\train_annotations\K-003483-025367-027733-035206_json\K-035206\K-003483-025367-027733-035206_0_2_0_2_90_000_200.json,K-003483-025367-027733-035206_0_2_0_2_90_000_200.png,378,0,아토젯정 10/40mg,201500365,타원형,976,1280,598,126,259,391,101269,0.08106189164959017,0.6624040920716112,False,False,False,False
data\train_annotations\K-003483-025469-028763-035206_json\K-003483\K-003483-025469-028763-035206_0_2_0_2_70_000_200.json,K-003483-025469-028763-035206_0_2_0_2_70_000_200.png,270,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,126,271,270,190,51300,0.04106365266393443,1.4210526315789473,False,False,False,False
data\train_annotations\K-003483-025469-028763-035206_json\K-003483\K-003483-025469-028763-035206_0_2_0_2_75_000_200.json,K-003483-025469-028763-035206_0_2_0_2_75_000_200.png,269,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,575,811,281,193,54233,0.043411404969262296,1.455958549222798,False,False,False,False
data\train_annotations\K-003483-025469-028763-035206_json\K-003483\K-003483-025469-028763-035206_0_2_0_2_90_000_200.json,K-003483-025469-028763-035206_0_2_0_2_90_000_200.png,268,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,602,845,278,188,52264,0.04183529713114754,1.4787234042553192,False,False,False,False
data\train_annotations\K-003483-025469-028763-035206_json\K-025469\K-003483-025469-028763-035206_0_2_0_2_70_000_200.json,K-003483-025469-028763-035206_0_2_0_2_70_000_200.png,270,0,아모잘탄정 5/100mg,200902349,타원형,976,1280,573,232,378,218,82404,0.06596119364754098,1.7339449541284404,False,False,False,False
data\train_annotations\K-003483-025469-028763-035206_json\K-025469\K-003483-025469-028763-035206_0_2_0_2_75_000_200.json,K-003483-025469-028763-035206_0_2_0_2_75_000_200.png,269,0,아모잘탄정 5/100mg,200902349,타원형,976,1280,11,814,386,220,84920,0.0679751536885246,1.7545454545454546,False,False,False,False
data\train_annotations\K-003483-025469-028763-035206_json\K-025469\K-003483-025469-028763-035206_0_2_0_2_90_000_200.json,K-003483-025469-028763-035206_0_2_0_2_90_000_200.png,268,0,아모잘탄정 5/100mg,200902349,타원형,976,1280,51,857,375,221,82875,0.06633821080942623,1.6968325791855203,False,False,False,False
data\train_annotations\K-003483-025469-028763-035206_json\K-028763\K-003483-025469-028763-035206_0_2_0_2_70_000_200.json,K-003483-025469-028763-035206_0_2_0_2_70_000_200.png,270,0,트라젠타정(리나글립틴),201106367,원형,976,1280,645,865,223,217,48391,0.038735111424180325,1.0276497695852536,False,False,False,False
data\train_annotations\K-003483-025469-028763-035206_json\K-028763\K-003483-025469-028763-035206_0_2_0_2_75_000_200.json,K-003483-025469-028763-035206_0_2_0_2_75_000_200.png,269,0,트라젠타정(리나글립틴),201106367,원형,976,1280,116,192,213,198,42174,0.033758644979508194,1.0757575757575757,False,False,False,False
data\train_annotations\K-003483-025469-028763-035206_json\K-028763\K-003483-025469-028763-035206_0_2_0_2_90_000_200.json,K-003483-025469-028763-035206_0_2_0_2_90_000_200.png,268,0,트라젠타정(리나글립틴),201106367,원형,976,1280,134,198,214,203,43442,0.034773629610655735,1.0541871921182266,False,False,False,False
data\train_annotations\K-003483-025469-028763-035206_json\K-035206\K-003483-025469-028763-035206_0_2_0_2_70_000_200.json,K-003483-025469-028763-035206_0_2_0_2_70_000_200.png,270,0,아토젯정 10/40mg,201500365,타원형,976,1280,135,727,245,415,101675,0.08138687884221311,0.5903614457831325,False,False,False,False
data\train_annotations\K-003483-025469-028763-035206_json\K-035206\K-003483-025469-028763-035206_0_2_0_2_75_000_200.json,K-003483-025469-028763-035206_0_2_0_2_75_000_200.png,269,0,아토젯정 10/40mg,201500365,타원형,976,1280,587,114,219,387,84753,0.06784147669057378,0.5658914728682171,False,False,False,False
data\train_annotations\K-003483-025469-028763-035206_json\K-035206\K-003483-025469-028763-035206_0_2_0_2_90_000_200.json,K-003483-025469-028763-035206_0_2_0_2_90_000_200.png,268,0,아토젯정 10/40mg,201500365,타원형,976,1280,618,118,226,400,90400,0.07236168032786885,0.565,False,False,False,False
data\train_annotations\K-003483-025469-030308-035206_json\K-003483\K-003483-025469-030308-035206_0_2_0_2_70_000_200.json,K-003483-025469-030308-035206_0_2_0_2_70_000_200.png,1103,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,125,272,272,189,51408,0.041150102459016395,1.439153439153439,False,False,False,False
data\train_annotations\K-003483-025469-030308-035206_json\K-003483\K-003483-025469-030308-035206_0_2_0_2_75_000_200.json,K-003483-025469-030308-035206_0_2_0_2_75_000_200.png,1102,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,575,811,280,193,54040,0.04325691598360656,1.450777202072539,False,False,False,False
data\train_annotations\K-003483-025469-030308-035206_json\K-003483\K-003483-025469-030308-035206_0_2_0_2_90_000_200.json,K-003483-025469-030308-035206_0_2_0_2_90_000_200.png,1104,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,603,845,277,187,51799,0.041463082735655736,1.481283422459893,False,False,False,False
data\train_annotations\K-003483-025469-030308-035206_json\K-025469\K-003483-025469-030308-035206_0_2_0_2_70_000_200.json,K-003483-025469-030308-035206_0_2_0_2_70_000_200.png,1103,0,아모잘탄정 5/100mg,200902349,타원형,976,1280,573,191,329,286,94094,0.07531858350409835,1.1503496503496504,False,False,False,False
data\train_annotations\K-003483-025469-030308-035206_json\K-025469\K-003483-025469-030308-035206_0_2_0_2_75_000_200.json,K-003483-025469-030308-035206_0_2_0_2_75_000_200.png,1102,0,아모잘탄정 5/100mg,200902349,타원형,976,1280,52,786,350,303,106050,0.08488889600409837,1.155115511551155,False,False,False,False
data\train_annotations\K-003483-025469-030308-035206_json\K-025469\K-003483-025469-030308-035206_0_2_0_2_90_000_200.json,K-003483-025469-030308-035206_0_2_0_2_90_000_200.png,1104,0,아모잘탄정 5/100mg,200902349,타원형,976,1280,87,829,343,302,103586,0.08291655993852459,1.1357615894039734,False,False,False,False
data\train_annotations\K-003483-025469-030308-035206_json\K-030308\K-003483-025469-030308-035206_0_2_0_2_70_000_200.json,K-003483-025469-030308-035206_0_2_0_2_70_000_200.png,1103,0,트라젠타듀오정 2.5/850mg,201208291,타원형,976,1280,553,708,422,375,158250,0.1266729636270492,1.1253333333333333,False,False,False,False
data\train_annotations\K-003483-025469-030308-035206_json\K-030308\K-003483-025469-030308-035206_0_2_0_2_75_000_200.json,K-003483-025469-030308-035206_0_2_0_2_75_000_200.png,1102,0,트라젠타듀오정 2.5/850mg,201208291,타원형,976,1280,6,155,417,365,152205,0.12183417648565574,1.1424657534246576,False,False,False,False
data\train_annotations\K-003483-025469-030308-035206_json\K-030308\K-003483-025469-030308-035206_0_2_0_2_90_000_200.json,K-003483-025469-030308-035206_0_2_0_2_90_000_200.png,1104,0,트라젠타듀오정 2.5/850mg,201208291,타원형,976,1280,18,177,427,372,158844,0.1271484375,1.1478494623655915,False,False,False,False
data\train_annotations\K-003483-025469-030308-035206_json\K-035206\K-003483-025469-030308-035206_0_2_0_2_70_000_200.json,K-003483-025469-030308-035206_0_2_0_2_70_000_200.png,1103,0,아토젯정 10/40mg,201500365,타원형,976,1280,136,727,244,414,101016,0.080859375,0.5893719806763285,False,False,False,False
data\train_annotations\K-003483-025469-030308-035206_json\K-035206\K-003483-025469-030308-035206_0_2_0_2_75_000_200.json,K-003483-025469-030308-035206_0_2_0_2_75_000_200.png,1102,0,아토젯정 10/40mg,201500365,타원형,976,1280,586,111,221,391,86411,0.06916864113729508,0.5652173913043478,False,False,False,False
data\train_annotations\K-003483-025469-030308-035206_json\K-035206\K-003483-025469-030308-035206_0_2_0_2_90_000_200.json,K-003483-025469-030308-035206_0_2_0_2_90_000_200.png,1104,0,아토젯정 10/40mg,201500365,타원형,976,1280,615,116,230,403,92690,0.0741947361680328,0.5707196029776674,False,False,False,False
data\train_annotations\K-003544-004543-012247-016548_json\K-003544\K-003544-004543-012247-016548_0_2_0_2_70_000_200.json,K-003544-004543-012247-016548_0_2_0_2_70_000_200.png,1259,0,무코스타정(레바미피드)(비매품),199102825,원형,976,1280,654,888,216,217,46872,0.03751921106557377,0.9953917050691244,False,False,False,False
data\train_annotations\K-003544-004543-012247-016548_json\K-003544\K-003544-004543-012247-016548_0_2_0_2_75_000_200.json,K-003544-004543-012247-016548_0_2_0_2_75_000_200.png,1260,0,무코스타정(레바미피드)(비매품),199102825,원형,976,1280,117,168,202,198,39996,0.032015240778688524,1.02020202020202,False,False,False,False
data\train_annotations\K-003544-004543-012247-016548_json\K-003544\K-003544-004543-012247-016548_0_2_0_2_90_000_200.json,K-003544-004543-012247-016548_0_2_0_2_90_000_200.png,1258,0,무코스타정(레바미피드)(비매품),199102825,원형,976,1280,133,176,207,202,41814,0.03347047899590164,1.0247524752475248,False,False,False,False
data\train_annotations\K-003544-004543-012247-016548_json\K-004543\K-003544-004543-012247-016548_0_2_0_2_70_000_200.json,K-003544-004543-012247-016548_0_2_0_2_70_000_200.png,1259,0,에어탈정(아세클로페낙),199400486,원형,976,1280,137,866,214,213,45582,0.036486616290983605,1.0046948356807512,False,False,False,False
data\train_annotations\K-003544-004543-012247-016548_json\K-004543\K-003544-004543-012247-016548_0_2_0_2_75_000_200.json,K-003544-004543-012247-016548_0_2_0_2_75_000_200.png,1260,0,에어탈정(아세클로페낙),199400486,원형,976,1280,608,191,205,198,40590,0.032490714651639344,1.0353535353535352,False,False,False,False
data\train_annotations\K-003544-004543-012247-016548_json\K-012247\K-003544-004543-012247-016548_0_2_0_2_70_000_200.json,K-003544-004543-012247-016548_0_2_0_2_70_000_200.png,1259,0,아빌리파이정 10mg,200202889,장방형,976,1280,616,321,177,185,32745,0.026211097592213115,0.9567567567567568,False,False,False,False
data\train_annotations\K-003544-004543-012247-016548_json\K-012247\K-003544-004543-012247-016548_0_2_0_2_75_000_200.json,K-003544-004543-012247-016548_0_2_0_2_75_000_200.png,1260,0,아빌리파이정 10mg,200202889,장방형,976,1280,166,767,181,191,34571,0.02767273949795082,0.9476439790575916,False,False,False,False
