json_path,file_name,width,height,image_id,drug_N,drug_S,item_seq,dl_idx,dl_mapping_code,dl_name,dl_company,dl_material,di_class_no,di_etc_otc_code,back_color,drug_dir,light_color,camera_la,camera_lo,size,drug_shape,dl_custom_shape,form_code_name,color_class1,color_class2,print_front,print_back,line_front,line_back,label_cids,label_names,n_ann_total,n_ann_bbox_exists,n_ann_bbox_valid,bboxes,label_cid,label_name,is_multilabel
data\train_annotations\K-003483-025367-025469-035206_json\K-035206\K-003483-025367-025469-035206_0_2_0_2_70_000_200.json,K-003483-025367-025469-035206_0_2_0_2_70_000_200.png,976,1280,847,K-035206,정상알약,201500365,35206,K-035206,아토젯정 10/40mg,한국엠에스디(주),에제티미브|아토르바스타틴칼슘삼수화물,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,70,0,200,타원형,"정제, 저작정",필름코팅정,하양,,337,,,,[35206],['아토젯정 10/40mg'],1,1,1,"[[135, 728, 248, 412]]",35206,아토젯정 10/40mg,False
data\train_annotations\K-003483-025367-025469-035206_json\K-035206\K-003483-025367-025469-035206_0_2_0_2_75_000_200.json,K-003483-025367-025469-035206_0_2_0_2_75_000_200.png,976,1280,848,K-035206,정상알약,201500365,35206,K-035206,아토젯정 10/40mg,한국엠에스디(주),에제티미브|아토르바스타틴칼슘삼수화물,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,75,0,200,타원형,"정제, 저작정",필름코팅정,하양,,337,,,,[35206],['아토젯정 10/40mg'],1,1,1,"[[582, 111, 225, 394]]",35206,아토젯정 10/40mg,False
data\train_annotations\K-003483-025367-025469-035206_json\K-035206\K-003483-025367-025469-035206_0_2_0_2_90_000_200.json,K-003483-025367-025469-035206_0_2_0_2_90_000_200.png,976,1280,849,K-035206,정상알약,201500365,35206,K-035206,아토젯정 10/40mg,한국엠에스디(주),에제티미브|아토르바스타틴칼슘삼수화물,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,90,0,200,타원형,"정제, 저작정",필름코팅정,하양,,337,,,,[35206],['아토젯정 10/40mg'],1,1,1,"[[613, 117, 230, 402]]",35206,아토젯정 10/40mg,False
data\train_annotations\K-003483-025367-027733-029667_json\K-003483\K-003483-025367-027733-029667_0_2_0_2_70_000_200.json,K-003483-025367-027733-029667_0_2_0_2_70_000_200.png,976,1280,1307,K-003483,정상알약,199102014,3483,K-003483,기넥신에프정(은행엽엑스)(수출용),에스케이케미칼(주),은행엽건조엑스,[02190]기타의 순환계용약,일반의약품,연회색 배경,앞면,주백색,70,0,200,장방형,"정제, 저작정",필름코팅정,초록,,SK,G40,,,[3483],['기넥신에프정(은행엽엑스)(수출용)'],1,1,1,"[[121, 308, 271, 201]]",3483,기넥신에프정(은행엽엑스)(수출용),False
data\train_annotations\K-003483-025367-027733-029667_json\K-003483\K-003483-025367-027733-029667_0_2_0_2_75_000_200.json,K-003483-025367-027733-029667_0_2_0_2_75_000_200.png,976,1280,1306,K-003483,정상알약,199102014,3483,K-003483,기넥신에프정(은행엽엑스)(수출용),에스케이케미칼(주),은행엽건조엑스,[02190]기타의 순환계용약,일반의약품,연회색 배경,앞면,주백색,75,0,200,장방형,"정제, 저작정",필름코팅정,초록,,SK,G40,,,[3483],['기넥신에프정(은행엽엑스)(수출용)'],1,1,1,"[[580, 758, 276, 208]]",3483,기넥신에프정(은행엽엑스)(수출용),False
data\train_annotations\K-003483-025367-027733-029667_json\K-003483\K-003483-025367-027733-029667_0_2_0_2_90_000_200.json,K-003483-025367-027733-029667_0_2_0_2_90_000_200.png,976,1280,1308,K-003483,정상알약,199102014,3483,K-003483,기넥신에프정(은행엽엑스)(수출용),에스케이케미칼(주),은행엽건조엑스,[02190]기타의 순환계용약,일반의약품,연회색 배경,앞면,주백색,90,0,200,장방형,"정제, 저작정",필름코팅정,초록,,SK,G40,,,[3483],['기넥신에프정(은행엽엑스)(수출용)'],1,1,1,"[[610, 790, 275, 211]]",3483,기넥신에프정(은행엽엑스)(수출용),False
data\train_annotations\K-003483-025367-027733-029667_json\K-025367\K-003483-025367-027733-029667_0_2_0_2_70_000_200.json,K-003483-025367-027733-029667_0_2_0_2_70_000_200.png,976,1280,1307,K-025367,정상알약,200901817,25367,K-025367,자누메트정 50/850mg,한국엠에스디(주),시타글립틴인산염수화물|메트포르민염산염,[03960]당뇨병용제,전문의약품,연회색 배경,앞면,주백색,70,0,200,타원형,"정제, 저작정",필름코팅정,분홍,,515,,,,[25367],['자누메트정 50/850mg'],1,1,1,"[[472, 822, 485, 406]]",25367,자누메트정 50/850mg,False
data\train_annotations\K-003483-025367-027733-029667_json\K-025367\K-003483-025367-027733-029667_0_2_0_2_75_000_200.json,K-003483-025367-027733-029667_0_2_0_2_75_000_200.png,976,1280,1306,K-025367,정상알약,200901817,25367,K-025367,자누메트정 50/850mg,한국엠에스디(주),시타글립틴인산염수화물|메트포르민염산염,[03960]당뇨병용제,전문의약품,연회색 배경,앞면,주백색,75,0,200,타원형,"정제, 저작정",필름코팅정,분홍,,515,,,,[25367],['자누메트정 50/850mg'],1,1,1,"[[45, 25, 457, 389]]",25367,자누메트정 50/850mg,False
data\train_annotations\K-003483-025367-027733-029667_json\K-025367\K-003483-025367-027733-029667_0_2_0_2_90_000_200.json,K-003483-025367-027733-029667_0_2_0_2_90_000_200.png,976,1280,1308,K-025367,정상알약,200901817,25367,K-025367,자누메트정 50/850mg,한국엠에스디(주),시타글립틴인산염수화물|메트포르민염산염,[03960]당뇨병용제,전문의약품,연회색 배경,앞면,주백색,90,0,200,타원형,"정제, 저작정",필름코팅정,분홍,,515,,,,[25367],['자누메트정 50/850mg'],1,1,1,"[[55, 33, 474, 394]]",25367,자누메트정 50/850mg,False
data\train_annotations\K-003483-025367-027733-029667_json\K-027733\K-003483-025367-027733-029667_0_2_0_2_70_000_200.json,K-003483-025367-027733-029667_0_2_0_2_70_000_200.png,976,1280,1307,K-027733,정상알약,201005081,27733,K-027733,트윈스타정 40/5mg,한국베링거인겔하임(주),텔미사르탄|암로디핀베실산염,[02140]혈압강하제,전문의약품,연회색 배경,앞면,주백색,70,0,200,타원형,"정제, 저작정",다층정,하양,파랑,마크 A1,,,,[27733],['트윈스타정 40/5mg'],1,1,1,"[[558, 257, 302, 265]]",27733,트윈스타정 40/5mg,False
data\train_annotations\K-003483-025367-027733-029667_json\K-027733\K-003483-025367-027733-029667_0_2_0_2_75_000_200.json,K-003483-025367-027733-029667_0_2_0_2_75_000_200.png,976,1280,1306,K-027733,정상알약,201005081,27733,K-027733,트윈스타정 40/5mg,한국베링거인겔하임(주),텔미사르탄|암로디핀베실산염,[02140]혈압강하제,전문의약품,연회색 배경,앞면,주백색,75,0,200,타원형,"정제, 저작정",다층정,하양,파랑,마크 A1,,,,[27733],['트윈스타정 40/5mg'],1,1,1,"[[94, 733, 320, 282]]",27733,트윈스타정 40/5mg,False
data\train_annotations\K-003483-025367-027733-029667_json\K-027733\K-003483-025367-027733-029667_0_2_0_2_90_000_200.json,K-003483-025367-027733-029667_0_2_0_2_90_000_200.png,976,1280,1308,K-027733,정상알약,201005081,27733,K-027733,트윈스타정 40/5mg,한국베링거인겔하임(주),텔미사르탄|암로디핀베실산염,[02140]혈압강하제,전문의약품,연회색 배경,앞면,주백색,90,0,200,타원형,"정제, 저작정",다층정,하양,파랑,마크 A1,,,,[27733],['트윈스타정 40/5mg'],1,1,1,"[[132, 776, 311, 277]]",27733,트윈스타정 40/5mg,False
data\train_annotations\K-003483-025367-027733-029667_json\K-029667\K-003483-025367-027733-029667_0_2_0_2_70_000_200.json,K-003483-025367-027733-029667_0_2_0_2_70_000_200.png,976,1280,1307,K-029667,정상알약,201205253,29667,K-029667,리바로정 4mg,제이더블유중외제약(주),피타바스타틴칼슘,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,70,0,200,원형,"정제, 저작정",필름코팅정,노랑,,마크203,분할선,,-,[29667],['리바로정 4mg'],1,1,1,"[[89, 865, 233, 230]]",29667,리바로정 4mg,False
data\train_annotations\K-003483-025367-027733-029667_json\K-029667\K-003483-025367-027733-029667_0_2_0_2_75_000_200.json,K-003483-025367-027733-029667_0_2_0_2_75_000_200.png,976,1280,1306,K-029667,정상알약,201205253,29667,K-029667,리바로정 4mg,제이더블유중외제약(주),피타바스타틴칼슘,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,75,0,200,원형,"정제, 저작정",필름코팅정,노랑,,마크203,분할선,,-,[29667],['리바로정 4mg'],1,1,1,"[[637, 176, 221, 214]]",29667,리바로정 4mg,False
data\train_annotations\K-003483-025367-027733-029667_json\K-029667\K-003483-025367-027733-029667_0_2_0_2_90_000_200.json,K-003483-025367-027733-029667_0_2_0_2_90_000_200.png,976,1280,1308,K-029667,정상알약,201205253,29667,K-029667,리바로정 4mg,제이더블유중외제약(주),피타바스타틴칼슘,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,90,0,200,원형,"정제, 저작정",필름코팅정,노랑,,마크203,분할선,,-,[29667],['리바로정 4mg'],1,1,1,"[[665, 180, 230, 212]]",29667,리바로정 4mg,False
data\train_annotations\K-003483-025367-027733-035206_json\K-003483\K-003483-025367-027733-035206_0_2_0_2_70_000_200.json,K-003483-025367-027733-035206_0_2_0_2_70_000_200.png,976,1280,376,K-003483,정상알약,199102014,3483,K-003483,기넥신에프정(은행엽엑스)(수출용),에스케이케미칼(주),은행엽건조엑스,[02190]기타의 순환계용약,일반의약품,연회색 배경,앞면,주백색,70,0,200,장방형,"정제, 저작정",필름코팅정,초록,,SK,G40,,,[3483],['기넥신에프정(은행엽엑스)(수출용)'],1,1,1,"[[120, 307, 273, 201]]",3483,기넥신에프정(은행엽엑스)(수출용),False
data\train_annotations\K-003483-025367-027733-035206_json\K-003483\K-003483-025367-027733-035206_0_2_0_2_75_000_200.json,K-003483-025367-027733-035206_0_2_0_2_75_000_200.png,976,1280,377,K-003483,정상알약,199102014,3483,K-003483,기넥신에프정(은행엽엑스)(수출용),에스케이케미칼(주),은행엽건조엑스,[02190]기타의 순환계용약,일반의약품,연회색 배경,앞면,주백색,75,0,200,장방형,"정제, 저작정",필름코팅정,초록,,SK,G40,,,[3483],['기넥신에프정(은행엽엑스)(수출용)'],1,1,1,"[[580, 759, 275, 210]]",3483,기넥신에프정(은행엽엑스)(수출용),False
data\train_annotations\K-003483-025367-027733-035206_json\K-003483\K-003483-025367-027733-035206_0_2_0_2_90_000_200.json,K-003483-025367-027733-035206_0_2_0_2_90_000_200.png,976,1280,378,K-003483,정상알약,199102014,3483,K-003483,기넥신에프정(은행엽엑스)(수출용),에스케이케미칼(주),은행엽건조엑스,[02190]기타의 순환계용약,일반의약품,연회색 배경,앞면,주백색,90,0,200,장방형,"정제, 저작정",필름코팅정,초록,,SK,G40,,,[3483],['기넥신에프정(은행엽엑스)(수출용)'],1,1,1,"[[610, 791, 272, 211]]",3483,기넥신에프정(은행엽엑스)(수출용),False
data\train_annotations\K-003483-025367-027733-035206_json\K-025367\K-003483-025367-027733-035206_0_2_0_2_70_000_200.json,K-003483-025367-027733-035206_0_2_0_2_70_000_200.png,976,1280,376,K-025367,정상알약,200901817,25367,K-025367,자누메트정 50/850mg,한국엠에스디(주),시타글립틴인산염수화물|메트포르민염산염,[03960]당뇨병용제,전문의약품,연회색 배경,앞면,주백색,70,0,200,타원형,"정제, 저작정",필름코팅정,분홍,,515,,,,[25367],['자누메트정 50/850mg'],1,1,1,"[[507, 683, 450, 434]]",25367,자누메트정 50/850mg,False
data\train_annotations\K-003483-025367-027733-035206_json\K-025367\K-003483-025367-027733-035206_0_2_0_2_75_000_200.json,K-003483-025367-027733-035206_0_2_0_2_75_000_200.png,976,1280,377,K-025367,정상알약,200901817,25367,K-025367,자누메트정 50/850mg,한국엠에스디(주),시타글립틴인산염수화물|메트포르민염산염,[03960]당뇨병용제,전문의약품,연회색 배경,앞면,주백색,75,0,200,타원형,"정제, 저작정",필름코팅정,분홍,,515,,,,[25367],['자누메트정 50/850mg'],1,1,1,"[[41, 129, 428, 422]]",25367,자누메트정 50/850mg,False
data\train_annotations\K-003483-025367-027733-035206_json\K-025367\K-003483-025367-027733-035206_0_2_0_2_90_000_200.json,K-003483-025367-027733-035206_0_2_0_2_90_000_200.png,976,1280,378,K-025367,정상알약,200901817,25367,K-025367,자누메트정 50/850mg,한국엠에스디(주),시타글립틴인산염수화물|메트포르민염산염,[03960]당뇨병용제,전문의약품,연회색 배경,앞면,주백색,90,0,200,타원형,"정제, 저작정",필름코팅정,분홍,,515,,,,[25367],['자누메트정 50/850mg'],1,1,1,"[[51, 148, 449, 425]]",25367,자누메트정 50/850mg,False
data\train_annotations\K-003483-025367-027733-035206_json\K-027733\K-003483-025367-027733-035206_0_2_0_2_70_000_200.json,K-003483-025367-027733-035206_0_2_0_2_70_000_200.png,976,1280,376,K-027733,정상알약,201005081,27733,K-027733,트윈스타정 40/5mg,한국베링거인겔하임(주),텔미사르탄|암로디핀베실산염,[02140]혈압강하제,전문의약품,연회색 배경,앞면,주백색,70,0,200,타원형,"정제, 저작정",다층정,하양,파랑,마크 A1,,,,[27733],['트윈스타정 40/5mg'],1,1,1,"[[564, 261, 302, 267]]",27733,트윈스타정 40/5mg,False
data\train_annotations\K-003483-025367-027733-035206_json\K-027733\K-003483-025367-027733-035206_0_2_0_2_75_000_200.json,K-003483-025367-027733-035206_0_2_0_2_75_000_200.png,976,1280,377,K-027733,정상알약,201005081,27733,K-027733,트윈스타정 40/5mg,한국베링거인겔하임(주),텔미사르탄|암로디핀베실산염,[02140]혈압강하제,전문의약품,연회색 배경,앞면,주백색,75,0,200,타원형,"정제, 저작정",다층정,하양,파랑,마크 A1,,,,[27733],['트윈스타정 40/5mg'],1,1,1,"[[565, 119, 257, 380]]",27733,트윈스타정 40/5mg,False
data\train_annotations\K-003483-025367-027733-035206_json\K-027733\K-003483-025367-027733-035206_0_2_0_2_90_000_200.json,K-003483-025367-027733-035206_0_2_0_2_90_000_200.png,976,1280,378,K-027733,정상알약,201005081,27733,K-027733,트윈스타정 40/5mg,한국베링거인겔하임(주),텔미사르탄|암로디핀베실산염,[02140]혈압강하제,전문의약품,연회색 배경,앞면,주백색,90,0,200,타원형,"정제, 저작정",다층정,하양,파랑,마크 A1,,,,[27733],['트윈스타정 40/5mg'],1,1,1,"[[123, 766, 317, 277]]",27733,트윈스타정 40/5mg,False
data\train_annotations\K-003483-025367-027733-035206_json\K-035206\K-003483-025367-027733-035206_0_2_0_2_70_000_200.json,K-003483-025367-027733-035206_0_2_0_2_70_000_200.png,976,1280,376,K-035206,정상알약,201500365,35206,K-035206,아토젯정 10/40mg,한국엠에스디(주),에제티미브|아토르바스타틴칼슘삼수화물,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,70,0,200,타원형,"정제, 저작정",필름코팅정,하양,,337,,,,[35206],['아토젯정 10/40mg'],1,1,1,"[[124, 736, 273, 398]]",35206,아토젯정 10/40mg,False
data\train_annotations\K-003483-025367-027733-035206_json\K-035206\K-003483-025367-027733-035206_0_2_0_2_75_000_200.json,K-003483-025367-027733-035206_0_2_0_2_75_000_200.png,976,1280,377,K-035206,정상알약,201500365,35206,K-035206,아토젯정 10/40mg,한국엠에스디(주),에제티미브|아토르바스타틴칼슘삼수화물,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,75,0,200,타원형,"정제, 저작정",필름코팅정,하양,,337,,,,[35206],['아토젯정 10/40mg'],1,1,1,"[[87, 726, 321, 283]]",35206,아토젯정 10/40mg,False
data\train_annotations\K-003483-025367-027733-035206_json\K-035206\K-003483-025367-027733-035206_0_2_0_2_90_000_200.json,K-003483-025367-027733-035206_0_2_0_2_90_000_200.png,976,1280,378,K-035206,정상알약,201500365,35206,K-035206,아토젯정 10/40mg,한국엠에스디(주),에제티미브|아토르바스타틴칼슘삼수화물,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,90,0,200,타원형,"정제, 저작정",필름코팅정,하양,,337,,,,[35206],['아토젯정 10/40mg'],1,1,1,"[[598, 126, 259, 391]]",35206,아토젯정 10/40mg,False
data\train_annotations\K-003483-025469-028763-035206_json\K-003483\K-003483-025469-028763-035206_0_2_0_2_70_000_200.json,K-003483-025469-028763-035206_0_2_0_2_70_000_200.png,976,1280,270,K-003483,정상알약,199102014,3483,K-003483,기넥신에프정(은행엽엑스)(수출용),에스케이케미칼(주),은행엽건조엑스,[02190]기타의 순환계용약,일반의약품,연회색 배경,앞면,주백색,70,0,200,장방형,"정제, 저작정",필름코팅정,초록,,SK,G40,,,[3483],['기넥신에프정(은행엽엑스)(수출용)'],1,1,1,"[[126, 271, 270, 190]]",3483,기넥신에프정(은행엽엑스)(수출용),False
data\train_annotations\K-003483-025469-028763-035206_json\K-003483\K-003483-025469-028763-035206_0_2_0_2_75_000_200.json,K-003483-025469-028763-035206_0_2_0_2_75_000_200.png,976,1280,269,K-003483,정상알약,199102014,3483,K-003483,기넥신에프정(은행엽엑스)(수출용),에스케이케미칼(주),은행엽건조엑스,[02190]기타의 순환계용약,일반의약품,연회색 배경,앞면,주백색,75,0,200,장방형,"정제, 저작정",필름코팅정,초록,,SK,G40,,,[3483],['기넥신에프정(은행엽엑스)(수출용)'],1,1,1,"[[575, 811, 281, 193]]",3483,기넥신에프정(은행엽엑스)(수출용),False
data\train_annotations\K-003483-025469-028763-035206_json\K-003483\K-003483-025469-028763-035206_0_2_0_2_90_000_200.json,K-003483-025469-028763-035206_0_2_0_2_90_000_200.png,976,1280,268,K-003483,정상알약,199102014,3483,K-003483,기넥신에프정(은행엽엑스)(수출용),에스케이케미칼(주),은행엽건조엑스,[02190]기타의 순환계용약,일반의약품,연회색 배경,앞면,주백색,90,0,200,장방형,"정제, 저작정",필름코팅정,초록,,SK,G40,,,[3483],['기넥신에프정(은행엽엑스)(수출용)'],1,1,1,"[[602, 845, 278, 188]]",3483,기넥신에프정(은행엽엑스)(수출용),False
